gravity,hypothesis_index,role,realization,beta,f,eta,prior,beta_family,companion_family,local_case_index,seed,comparison_type,first_rule,first_mode,second_rule,second_mode,scenario,N_catalogues,same_decision,difference_direction,correct_first_only,correct_second_only,correct_difference,wrong_first_only,wrong_second_only,wrong_difference,indeterminate_first_only,indeterminate_second_only,indeterminate_difference
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,information,envelope,full66,envelope,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,information,envelope,full66,envelope,full34,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,information,envelope,full66,envelope,full34,clustered_correlated,1000,998,first_minus_second,2,0,0.0020000000000000018,0,0,0.0,0,2,-0.002
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,information,envelope,full66,envelope,full34,sparse_floor,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,information,envelope,full66,envelope,covariates_only66,uniform_white,1000,29,first_minus_second,971,0,0.971,0,0,0.0,0,971,-0.971
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,information,envelope,full66,envelope,covariates_only66,clustered_correlated,1000,29,first_minus_second,971,0,0.971,0,0,0.0,0,971,-0.971
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,information,envelope,full66,envelope,covariates_only66,sparse_floor,1000,17,first_minus_second,983,0,0.983,0,0,0.0,0,983,-0.983
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,information,envelope,full66,envelope,conditional66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,information,envelope,full66,envelope,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,information,envelope,full66,envelope,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,calibration,envelope,full66,baseline,full66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,calibration,envelope,full66,baseline,full66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,calibration,envelope,full66,baseline,full66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,calibration,envelope,full34,baseline,full34,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,calibration,envelope,full34,baseline,full34,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,calibration,envelope,full34,baseline,full34,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,calibration,envelope,covariates_only66,baseline,covariates_only66,uniform_white,1000,996,first_minus_second,1,3,-0.0019999999999999983,0,0,0.0,3,1,0.0020000000000000018
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,calibration,envelope,covariates_only66,baseline,covariates_only66,clustered_correlated,1000,989,first_minus_second,0,11,-0.011,0,0,0.0,11,0,0.01100000000000001
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,calibration,envelope,covariates_only66,baseline,covariates_only66,sparse_floor,1000,979,first_minus_second,0,21,-0.020999999999999998,0,0,0.0,21,0,0.02100000000000002
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,calibration,envelope,conditional66,baseline,conditional66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,calibration,envelope,conditional66,baseline,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,calibration,envelope,conditional66,baseline,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,information,baseline,full66,baseline,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,information,baseline,full66,baseline,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,information,baseline,full66,baseline,no_diagnostics66,sparse_floor,1000,999,first_minus_second,0,1,-0.0010000000000000009,0,0,0.0,1,0,0.001
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,information,baseline,full66,baseline,full34,uniform_white,1000,992,first_minus_second,8,0,0.008000000000000007,0,1,-0.001,0,7,-0.007
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,information,baseline,full66,baseline,full34,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,information,baseline,full66,baseline,full34,sparse_floor,1000,993,first_minus_second,6,1,0.0050000000000000044,0,1,-0.001,1,5,-0.004
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,information,baseline,full66,baseline,covariates_only66,uniform_white,1000,38,first_minus_second,962,0,0.962,0,1,-0.001,0,961,-0.961
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,information,baseline,full66,baseline,covariates_only66,clustered_correlated,1000,37,first_minus_second,963,0,0.963,0,1,-0.001,0,962,-0.962
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,information,baseline,full66,baseline,covariates_only66,sparse_floor,1000,44,first_minus_second,956,0,0.956,0,1,-0.001,0,955,-0.955
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,information,baseline,full66,baseline,conditional66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,information,baseline,full66,baseline,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,information,baseline,full66,baseline,conditional66,sparse_floor,1000,998,first_minus_second,1,0,0.0010000000000000009,0,1,-0.001,1,1,0.0
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,information,envelope,full66,envelope,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,information,envelope,full66,envelope,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,information,envelope,full66,envelope,no_diagnostics66,sparse_floor,1000,999,first_minus_second,0,1,-0.0010000000000000009,0,0,0.0,1,0,0.001
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,information,envelope,full66,envelope,full34,uniform_white,1000,991,first_minus_second,9,0,0.009000000000000008,0,0,0.0,0,9,-0.009
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,information,envelope,full66,envelope,full34,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,information,envelope,full66,envelope,full34,sparse_floor,1000,993,first_minus_second,6,1,0.0050000000000000044,0,1,-0.001,1,5,-0.004
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,information,envelope,full66,envelope,covariates_only66,uniform_white,1000,28,first_minus_second,972,0,0.972,0,0,0.0,0,972,-0.972
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,information,envelope,full66,envelope,covariates_only66,clustered_correlated,1000,29,first_minus_second,971,0,0.971,0,0,0.0,0,971,-0.971
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,information,envelope,full66,envelope,covariates_only66,sparse_floor,1000,21,first_minus_second,979,0,0.979,0,0,0.0,0,979,-0.979
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,information,envelope,full66,envelope,conditional66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,information,envelope,full66,envelope,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,information,envelope,full66,envelope,conditional66,sparse_floor,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,calibration,envelope,full66,baseline,full66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,calibration,envelope,full66,baseline,full66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,calibration,envelope,full66,baseline,full66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,calibration,envelope,full34,baseline,full34,uniform_white,1000,998,first_minus_second,0,1,-0.0010000000000000009,0,1,-0.001,2,0,0.001999999999999999
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,calibration,envelope,full34,baseline,full34,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,calibration,envelope,full34,baseline,full34,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,calibration,envelope,covariates_only66,baseline,covariates_only66,uniform_white,1000,989,first_minus_second,0,10,-0.009999999999999998,0,1,-0.001,11,0,0.01100000000000001
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,calibration,envelope,covariates_only66,baseline,covariates_only66,clustered_correlated,1000,989,first_minus_second,1,9,-0.007999999999999997,0,1,-0.001,10,1,0.009000000000000008
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,calibration,envelope,covariates_only66,baseline,covariates_only66,sparse_floor,1000,976,first_minus_second,0,23,-0.022999999999999996,0,1,-0.001,24,0,0.02400000000000002
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,calibration,envelope,conditional66,baseline,conditional66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,calibration,envelope,conditional66,baseline,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,calibration,envelope,conditional66,baseline,conditional66,sparse_floor,1000,999,first_minus_second,0,0,0.0,0,1,-0.001,1,0,0.001
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,information,baseline,full66,baseline,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,information,baseline,full66,baseline,no_diagnostics66,clustered_correlated,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,information,baseline,full66,baseline,no_diagnostics66,sparse_floor,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,information,baseline,full66,baseline,full34,uniform_white,1000,985,first_minus_second,15,0,0.015000000000000013,0,0,0.0,0,15,-0.015
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,information,baseline,full66,baseline,full34,clustered_correlated,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,information,baseline,full66,baseline,full34,sparse_floor,1000,990,first_minus_second,10,0,0.010000000000000009,0,0,0.0,0,10,-0.01
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,information,baseline,full66,baseline,covariates_only66,uniform_white,1000,30,first_minus_second,970,0,0.97,0,0,0.0,0,970,-0.97
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,information,baseline,full66,baseline,covariates_only66,clustered_correlated,1000,35,first_minus_second,965,0,0.965,0,0,0.0,0,965,-0.965
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,information,baseline,full66,baseline,covariates_only66,sparse_floor,1000,33,first_minus_second,967,0,0.967,0,0,0.0,0,967,-0.967
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,information,baseline,full66,baseline,conditional66,uniform_white,1000,995,first_minus_second,5,0,0.0050000000000000044,0,0,0.0,0,5,-0.005
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,information,baseline,full66,baseline,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,information,baseline,full66,baseline,conditional66,sparse_floor,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,information,envelope,full66,envelope,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,information,envelope,full66,envelope,no_diagnostics66,clustered_correlated,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,information,envelope,full66,envelope,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,information,envelope,full66,envelope,full34,uniform_white,1000,982,first_minus_second,18,0,0.018000000000000016,0,0,0.0,0,18,-0.018
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,information,envelope,full66,envelope,full34,clustered_correlated,1000,998,first_minus_second,2,0,0.0020000000000000018,0,0,0.0,0,2,-0.002
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,information,envelope,full66,envelope,full34,sparse_floor,1000,990,first_minus_second,10,0,0.010000000000000009,0,0,0.0,0,10,-0.01
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,information,envelope,full66,envelope,covariates_only66,uniform_white,1000,21,first_minus_second,979,0,0.979,0,0,0.0,0,979,-0.979
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,information,envelope,full66,envelope,covariates_only66,clustered_correlated,1000,23,first_minus_second,977,0,0.977,0,0,0.0,0,977,-0.977
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,information,envelope,full66,envelope,covariates_only66,sparse_floor,1000,18,first_minus_second,982,0,0.982,0,0,0.0,0,982,-0.982
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,information,envelope,full66,envelope,conditional66,uniform_white,1000,995,first_minus_second,5,0,0.0050000000000000044,0,0,0.0,0,5,-0.005
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,information,envelope,full66,envelope,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,information,envelope,full66,envelope,conditional66,sparse_floor,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,calibration,envelope,full66,baseline,full66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,calibration,envelope,full66,baseline,full66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,calibration,envelope,full66,baseline,full66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,sparse_floor,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,calibration,envelope,full34,baseline,full34,uniform_white,1000,997,first_minus_second,0,3,-0.0030000000000000027,0,0,0.0,3,0,0.002999999999999999
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,calibration,envelope,full34,baseline,full34,clustered_correlated,1000,999,first_minus_second,0,1,-0.0010000000000000009,0,0,0.0,1,0,0.001
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,calibration,envelope,full34,baseline,full34,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
